,city,date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,wind_speed,rainfall,pressure
884,bengaluru,2023-05-06,3,821.11,2.4,38.39,4.74,10.97,27.15,35.03,5.7,24.6,9.5,0.0,1009.7
885,bengaluru,2023-05-07,2,560.76,0.02,22.62,24.32,8.7,14.27,17.08,2.09,24.3,9.4,2.5,1010.3
886,bengaluru,2023-05-08,2,560.76,0.07,20.39,20.56,4.17,10.28,14.96,3.39,24.6,7.2,6.1,1009.7
887,bengaluru,2023-05-09,3,1789.09,47.39,42.16,0.0,10.49,33.47,37.66,4.56,26.3,6.1,5.1,1009.8
888,bengaluru,2023-05-10,3,1295.09,8.94,46.61,0.31,7.57,36.04,41.35,2.88,27.7,7.7,0.5,1008.8
889,bengaluru,2023-05-11,3,1468.66,3.41,70.6,5.99,10.37,36.81,41.02,2.06,26.1,9.9,0.0,1010.3
890,bengaluru,2023-05-12,2,867.84,0.26,28.1,15.56,5.19,22.42,25.68,2.15,25.4,10.5,13.5,1010.1
891,bengaluru,2023-05-13,2,620.84,0.0,16.96,27.89,4.59,11.86,15.28,2.72,26.0,15.0,0.0,1011.2
892,bengaluru,2023-05-14,1,403.88,0.02,9.77,23.25,2.62,3.32,4.82,1.5,26.2,14.0,0.0,1009.8
893,bengaluru,2023-05-15,2,580.79,0.0,20.56,38.98,3.67,16.42,22.39,7.6,27.6,11.7,0.0,1010.2
894,bengaluru,2023-05-16,3,881.2,0.12,37.36,17.88,5.25,35.95,49.03,9.75,27.1,8.8,0.0,1011.2
895,bengaluru,2023-05-17,5,3898.62,121.59,85.0,0.0,21.93,106.38,132.54,16.97,29.3,6.4,0.0,1011.1
896,bengaluru,2023-05-18,3,574.11,0.0,17.82,66.52,8.82,38.66,47.69,5.95,29.2,9.9,0.0,1012.3
897,bengaluru,2023-05-19,3,700.95,0.0,22.96,47.21,8.94,38.12,48.28,8.23,29.3,8.6,0.0,1011.1
898,bengaluru,2023-05-20,2,547.41,0.01,20.73,40.05,5.36,22.98,33.1,6.97,25.2,10.5,0.0,1011.2
899,bengaluru,2023-05-21,5,3044.13,83.15,69.92,0.0,16.45,94.83,115.42,14.31,24.6,8.8,30.0,1011.9
900,bengaluru,2023-05-22,3,814.44,0.05,29.82,20.92,4.65,39.01,46.32,2.91,25.1,8.2,31.5,1012.6
901,bengaluru,2023-05-23,4,1628.88,1.36,67.17,6.62,9.66,70.33,81.18,3.55,26.8,7.0,16.3,1012.9
902,bengaluru,2023-05-24,3,961.3,0.01,33.93,41.84,8.46,34.85,41.53,5.0,25.8,10.4,25.9,1013.1
903,bengaluru,2023-05-25,2,620.84,0.0,19.19,36.48,4.95,16.74,20.56,2.63,25.7,10.9,1.5,1013.4
904,delhi,2020-11-30,5,988.01,1.24,13.71,205.99,34.33,133.73,156.15,9.88,15.7,2.5,0.0,1017.3
905,delhi,2020-12-01,5,3150.94,30.4,66.49,0.0,14.9,299.99,428.61,16.09,17.1,1.2,0.0,1017.4
906,delhi,2020-12-02,5,3524.78,18.11,71.97,0.05,12.16,455.67,571.47,10.64,16.7,3.2,0.0,1015.6
907,delhi,2020-12-03,5,1922.61,0.03,52.78,27.54,11.09,208.94,266.25,10.13,16.7,1.8,0.0,1014.3
908,delhi,2020-12-04,5,3738.4,0.64,78.14,11.0,16.69,595.27,748.71,10.26,17.3,1.7,0.0,1013.1
909,delhi,2020-12-05,5,2269.75,0.0,35.3,95.84,29.33,430.29,475.94,8.49,18.0,3.0,0.0,1013.0
910,delhi,2020-12-06,5,1762.39,0.0,33.93,73.67,24.32,356.95,395.17,6.02,18.3,1.8,0.0,1015.2
911,delhi,2020-12-07,5,1535.42,0.0,32.56,66.52,15.74,367.5,405.12,3.93,18.3,3.1,0.0,1016.9
912,delhi,2020-12-08,5,3257.75,22.8,69.23,0.01,15.02,407.5,517.5,11.15,17.7,0.9,0.0,1017.0
913,delhi,2020-12-09,5,3685.0,33.98,116.53,0.0,84.88,426.63,596.14,116.53,18.2,1.1,0.0,1015.2
914,delhi,2020-12-10,5,2670.29,17.43,82.94,0.1,22.41,274.93,395.99,24.32,18.3,1.7,0.0,1014.8
915,delhi,2020-12-11,5,1789.09,15.2,55.52,0.11,12.04,120.97,206.2,12.16,18.2,1.8,0.0,1014.7
916,delhi,2020-12-12,5,3044.13,10.51,106.93,0.11,42.44,327.85,374.02,13.55,16.8,2.6,0.0,1015.0
917,delhi,2020-12-13,5,2510.07,19.67,65.12,0.07,12.04,250.11,348.89,13.68,14.4,5.7,0.0,1015.7
918,delhi,2020-12-14,4,781.06,0.0,26.73,42.92,6.44,43.46,63.58,22.8,10.6,3.3,0.0,1017.0
919,delhi,2020-12-15,5,2243.04,20.79,55.52,0.03,10.37,181.27,276.48,9.37,10.9,11.6,0.0,1019.3
920,delhi,2020-12-16,5,1214.98,0.0,35.99,50.78,8.11,110.56,142.48,8.61,11.9,6.7,0.0,1021.4
921,delhi,2020-12-17,5,801.09,0.0,20.91,66.52,8.23,74.88,92.61,17.73,9.0,8.5,0.0,1020.9
922,delhi,2020-12-18,5,881.2,0.0,23.65,71.53,11.09,80.12,98.94,23.31,11.9,13.4,0.0,1018.9
923,delhi,2020-12-19,5,988.01,0.0,30.16,55.79,11.09,91.15,114.13,25.33,14.1,7.4,0.0,1019.4
924,delhi,2020-12-20,5,988.01,0.0,27.08,57.22,11.56,105.63,127.34,22.55,12.9,5.1,0.0,1019.8
925,delhi,2020-12-21,5,1094.82,0.0,28.45,46.49,8.35,127.42,150.72,17.99,13.9,3.1,0.0,1017.9
926,delhi,2020-12-22,5,4699.71,78.68,45.93,0.0,33.85,442.66,638.86,40.53,13.9,2.0,0.0,1016.6
927,delhi,2020-12-23,5,4806.52,70.63,79.51,0.0,24.32,486.21,679.41,21.53,12.8,1.3,0.0,1015.7
928,delhi,2020-12-24,5,2857.21,22.35,65.8,0.03,19.55,363.96,489.97,21.03,14.4,2.3,0.0,1016.0
929,delhi,2020-12-25,5,1628.88,0.14,45.93,20.74,10.01,176.25,229.16,7.16,13.0,3.8,0.0,1017.2
930,delhi,2020-12-26,5,2323.15,12.85,51.41,0.14,9.66,264.6,350.46,8.49,13.3,4.0,0.0,1016.6
931,delhi,2020-12-27,5,2536.77,18.77,61.69,0.04,20.27,276.93,400.3,33.44,15.0,4.3,0.0,1014.3
932,delhi,2020-12-28,5,2857.21,0.03,85.68,22.89,31.95,335.91,380.37,9.25,11.8,4.0,0.0,1016.6
933,delhi,2020-12-29,5,1161.58,0.01,38.39,38.27,10.61,102.27,138.12,22.29,10.8,6.4,0.0,1018.3
934,delhi,2020-12-30,5,1001.36,0.0,31.19,46.49,8.11,92.82,122.71,5.57,9.1,5.6,0.0,1019.6
935,delhi,2020-12-31,5,1815.8,0.64,52.78,11.0,10.13,194.33,263.54,8.36,10.7,4.6,0.0,1019.2
936,delhi,2021-01-01,5,5767.82,108.18,55.52,0.0,60.08,501.14,656.03,68.9,10.4,1.9,0.0,1018.2
937,delhi,2021-01-02,5,2323.15,0.0,51.41,39.34,20.03,294.21,349.21,9.63,12.4,4.0,0.5,1016.9
938,delhi,2021-01-03,5,1602.17,0.02,42.16,23.6,23.6,296.78,326.46,3.1,13.3,7.2,24.9,1014.9
939,delhi,2021-01-04,5,720.98,0.0,28.79,53.64,33.85,56.69,66.84,3.71,16.8,4.8,15.0,1016.0
940,delhi,2021-01-05,5,1134.87,0.12,26.05,16.81,9.42,69.93,105.79,4.24,17.7,4.7,5.1,1015.6
941,delhi,2021-01-06,5,1508.71,0.0,34.96,42.56,28.85,200.48,219.57,4.18,17.1,5.1,59.9,1015.4
942,delhi,2021-01-07,5,1895.9,23.47,43.53,0.02,17.88,165.92,217.62,17.73,15.5,5.5,6.1,1015.0
943,delhi,2021-01-08,5,2216.34,23.25,35.99,0.0,9.18,201.41,277.86,8.23,13.6,1.9,0.0,1014.9
944,delhi,2021-01-09,5,2189.64,13.86,47.3,0.64,11.68,238.08,310.85,5.45,15.4,5.6,0.0,1015.5
945,delhi,2021-01-10,5,801.09,0.0,14.4,62.23,7.21,110.29,122.12,6.02,11.7,9.3,0.0,1016.3
946,delhi,2021-01-11,5,934.6,0.0,18.68,59.37,6.5,106.28,123.04,4.18,11.9,10.0,0.0,1016.8
947,delhi,2021-01-12,5,1041.41,0.0,27.42,42.2,8.11,96.58,121.24,4.75,7.6,19.0,0.0,1017.0
948,delhi,2021-01-13,5,1455.31,0.07,39.76,23.6,8.94,171.61,215.26,5.38,9.7,4.5,0.0,1016.4
949,delhi,2021-01-14,5,3791.81,45.15,50.04,0.0,13.95,374.1,525.09,7.85,12.2,1.2,0.0,1016.5
950,delhi,2021-01-15,5,3578.19,29.06,47.98,0.01,30.04,486.04,659.53,29.39,11.9,1.7,0.0,1015.0
951,delhi,2021-01-16,5,2750.4,25.93,61.69,0.01,31.47,519.11,661.03,30.65,11.5,4.1,0.0,1013.6
952,delhi,2021-01-17,5,2590.18,35.76,30.85,0.0,14.31,301.16,369.21,17.48,11.2,5.4,0.0,1015.6
953,delhi,2021-01-18,5,1081.47,0.0,18.68,95.84,24.08,298.93,317.86,2.47,14.9,4.4,0.0,1016.4
954,delhi,2021-01-19,5,2777.1,38.89,31.53,0.0,23.84,356.14,499.59,29.89,13.4,7.0,0.0,1014.4
955,delhi,2021-01-20,5,1161.58,0.0,23.31,41.49,7.33,209.56,233.59,4.43,13.1,12.3,0.0,1014.5
956,delhi,2021-01-21,5,1121.52,0.0,16.62,82.25,8.94,280.42,297.1,3.48,13.9,8.8,0.0,1013.4
957,delhi,2021-01-22,5,3284.45,29.5,50.72,0.0,16.45,326.29,450.63,11.78,12.1,5.2,0.0,1014.9
958,delhi,2021-01-23,5,1548.77,0.0,23.31,91.55,19.79,303.02,329.92,3.61,13.8,6.9,0.0,1013.2
959,delhi,2021-01-24,5,1588.82,0.0,30.85,56.51,14.31,291.12,321.06,4.24,11.3,5.6,0.0,1016.0
960,delhi,2021-01-25,5,1401.9,0.02,27.08,30.4,5.9,218.67,251.22,4.81,11.8,4.4,0.0,1018.4
961,delhi,2021-01-26,5,1495.36,0.98,40.78,8.14,8.82,146.97,197.7,5.64,12.3,4.0,0.0,1018.0
962,delhi,2021-01-27,5,1642.23,2.63,45.93,3.93,8.82,174.28,232.12,5.64,12.1,5.1,0.0,1017.5
963,delhi,2021-01-28,5,2029.42,5.64,40.1,2.48,16.21,320.33,385.99,11.91,11.4,1.8,0.0,1018.5
964,delhi,2021-01-29,5,2429.96,9.84,56.21,0.77,10.13,299.72,387.92,6.08,11.7,5.2,0.0,1018.9
965,delhi,2021-01-30,5,1054.76,0.0,24.33,65.8,10.37,158.94,183.47,5.64,13.3,7.6,0.0,1017.3
966,delhi,2021-01-31,5,1428.6,0.06,38.04,23.6,7.63,146.45,182.03,5.83,12.3,3.1,0.0,1017.5
967,delhi,2021-02-01,5,2937.32,16.09,61.69,0.09,25.03,346.18,505.75,28.88,15.3,2.2,0.0,1019.3
968,delhi,2021-02-02,5,2376.56,10.62,63.06,0.37,27.18,297.56,429.42,29.39,16.5,1.9,0.0,1017.6
969,delhi,2021-02-03,5,2590.18,0.0,47.98,40.05,24.08,339.44,426.01,5.26,20.2,5.3,0.0,1015.9
970,delhi,2021-02-04,5,1308.44,0.0,23.65,78.68,34.33,339.54,375.69,3.23,15.9,5.7,1.0,1016.4
971,delhi,2021-02-05,5,2029.42,14.75,40.44,0.12,15.74,174.2,253.84,11.78,14.6,3.4,2.0,1017.8
972,delhi,2021-02-06,5,1201.63,0.15,35.99,18.95,8.58,137.27,178.14,5.45,14.2,5.6,0.0,1018.2
973,delhi,2021-02-07,5,734.33,0.0,16.28,70.81,7.51,75.58,91.76,8.61,16.5,6.1,0.0,1017.9
974,delhi,2021-02-08,5,2323.15,27.94,28.79,0.01,10.01,240.17,325.82,8.49,16.1,4.0,0.0,1017.9
975,delhi,2021-02-09,5,2483.37,24.14,37.01,0.02,12.4,260.56,365.46,8.87,15.3,3.8,0.0,1014.8
976,delhi,2021-02-10,5,6729.13,69.74,85.68,0.0,47.21,679.03,903.84,25.84,21.7,2.8,0.0,1013.0
977,delhi,2021-02-11,5,2403.26,13.52,55.52,0.3,19.07,402.64,530.01,15.45,18.2,2.6,0.0,1013.8
978,delhi,2021-02-12,5,3097.53,40.23,38.39,0.0,19.55,385.62,535.43,21.03,18.2,2.4,0.0,1014.8
979,delhi,2021-02-13,5,3150.94,20.79,47.98,0.04,19.31,566.59,711.77,20.52,21.1,1.2,0.0,1015.1
980,delhi,2021-02-14,5,3257.75,8.83,85.68,0.57,43.87,507.28,652.78,51.17,20.0,1.1,0.0,1014.4
981,delhi,2021-02-15,5,2643.59,11.74,40.44,0.14,12.16,513.85,638.45,11.91,20.6,2.8,0.0,1012.7
982,delhi,2021-02-16,5,2429.96,8.49,45.24,0.56,17.41,432.47,557.39,17.48,21.2,1.9,0.0,1012.3
983,delhi,2021-02-17,5,3337.86,23.47,82.25,0.07,31.47,459.4,602.73,35.97,20.1,1.6,0.0,1014.0
984,delhi,2021-02-18,5,2456.67,8.72,50.04,0.46,10.61,368.44,480.84,7.35,20.0,0.9,0.0,1016.8
985,delhi,2021-02-19,5,2243.04,1.15,54.15,10.01,12.16,397.85,488.67,6.33,19.4,3.4,0.0,1019.0
986,delhi,2021-02-20,5,2403.26,25.93,31.19,0.01,11.68,325.48,427.33,9.37,18.4,4.2,0.0,1019.1
987,delhi,2021-02-21,5,1895.9,0.04,36.67,28.61,9.42,382.16,437.46,6.59,16.9,5.0,0.0,1017.3
988,delhi,2021-02-22,5,1535.42,2.57,33.59,3.0,7.99,264.62,320.12,6.65,21.5,6.0,0.0,1015.2
989,delhi,2021-02-23,5,1522.06,0.42,43.18,13.05,10.85,189.05,261.13,12.41,22.8,3.8,0.0,1012.7
990,delhi,2021-02-24,5,7476.81,94.77,127.49,0.0,167.85,641.02,915.89,162.13,23.3,4.1,0.0,1011.0
991,delhi,2021-02-25,5,1789.09,0.04,45.93,26.11,9.54,223.74,299.77,9.12,24.3,5.3,0.0,1009.7
992,delhi,2021-02-26,5,1121.52,0.0,28.45,53.64,9.42,133.59,172.76,16.72,25.3,7.3,0.0,1007.2
993,delhi,2021-02-27,5,11856.08,193.12,153.54,0.0,105.86,890.77,1064.67,50.66,25.4,6.7,0.0,1006.8
994,delhi,2021-02-28,5,4539.49,47.39,59.63,0.0,62.94,365.78,543.66,53.7,24.8,4.1,0.0,1009.8
995,delhi,2021-03-01,5,1335.14,1.55,36.67,4.83,12.52,133.26,219.57,27.36,22.5,7.0,0.0,1013.8
996,delhi,2021-03-02,5,680.92,0.0,16.45,75.1,11.21,58.98,76.21,19.51,23.6,10.7,0.0,1014.0
997,delhi,2021-03-03,5,807.76,0.0,18.68,77.96,11.92,73.36,94.13,21.79,23.0,6.9,0.0,1012.2
998,delhi,2021-03-04,5,2803.8,35.32,48.67,0.0,34.81,231.6,411.02,52.18,24.8,2.0,0.0,1011.6
999,delhi,2021-03-05,5,2403.26,11.85,51.41,0.16,19.79,226.89,365.7,29.89,25.3,7.6,0.0,1011.2
1000,delhi,2021-03-06,5,634.19,0.0,10.8,127.32,13.59,82.23,99.92,18.75,24.2,7.3,0.0,1010.5
1001,delhi,2021-03-07,5,3845.22,36.21,54.84,0.0,51.5,302.4,438.11,46.61,27.2,6.3,0.0,1009.1
1002,delhi,2021-03-08,5,781.06,0.0,16.11,103.0,24.56,111.86,144.27,20.52,26.0,8.0,0.0,1010.4
1003,delhi,2021-03-09,5,1348.5,0.0,26.39,63.66,20.27,188.9,247.02,13.05,27.5,5.2,0.0,1011.5
1004,delhi,2021-03-10,5,3685.0,27.49,67.86,0.0,21.22,386.68,608.7,17.73,26.2,2.7,1.0,1011.7
1005,delhi,2021-03-11,5,1842.5,1.5,44.55,4.92,18.6,192.92,339.54,18.75,27.1,4.0,0.0,1012.5
1006,delhi,2021-03-12,5,3685.0,10.84,73.34,0.23,37.19,316.76,472.7,33.95,25.0,8.3,3.0,1014.6
1007,delhi,2021-03-13,5,1522.06,0.26,40.78,13.59,16.93,116.75,168.61,5.95,25.0,2.7,8.9,1015.4
1008,delhi,2021-03-14,5,1054.76,0.06,30.16,19.13,7.75,73.93,110.39,23.05,24.6,4.9,0.0,1012.7
1009,delhi,2021-03-15,5,867.84,0.0,23.31,37.91,8.35,74.33,110.93,22.04,24.3,5.6,0.0,1011.4
1010,delhi,2021-03-16,5,907.9,0.0,23.65,43.63,10.49,84.48,129.9,24.83,24.6,6.1,0.0,1011.6
1011,delhi,2021-03-17,5,1161.58,0.01,32.9,32.54,12.52,90.9,161.37,23.81,25.3,3.9,0.0,1010.0
1012,delhi,2021-03-18,5,1335.14,1.48,39.41,4.38,12.28,115.87,211.56,26.6,25.4,3.7,0.0,1010.1
1013,delhi,2021-03-19,5,4165.65,46.94,59.63,0.0,25.99,276.83,387.12,27.11,25.7,4.4,0.0,1009.8
1014,delhi,2021-03-20,5,1281.74,0.07,41.13,18.06,17.17,72.22,116.69,23.31,25.5,6.2,0.0,1008.5
1015,delhi,2021-03-21,5,1789.09,7.38,47.3,0.34,15.74,106.28,189.24,24.83,26.4,3.4,0.0,1007.7
1016,delhi,2021-03-22,5,794.41,0.0,18.17,61.51,11.33,72.9,112.77,21.79,26.3,5.5,0.0,1010.8
1017,delhi,2021-03-23,5,1548.77,0.37,43.53,13.05,22.89,98.99,158.56,22.8,24.4,7.1,0.0,1013.1
1018,delhi,2021-03-24,5,1321.79,0.06,35.3,20.92,17.41,100.25,165.3,21.53,26.8,7.3,0.0,1013.1
1019,delhi,2021-03-25,4,527.38,0.0,18.51,65.8,15.97,32.66,51.46,20.27,23.8,9.8,0.0,1012.9
1020,delhi,2021-03-26,5,707.63,0.0,17.82,87.26,12.99,59.72,86.28,20.77,24.3,7.8,0.0,1011.1
1021,delhi,2021-03-27,5,1174.93,0.01,37.36,30.76,12.16,84.27,143.91,24.07,26.2,3.6,0.0,1009.1
1022,delhi,2021-03-28,5,3070.83,17.88,61.69,0.02,42.44,259.33,407.7,43.06,27.5,2.8,0.0,1006.5
1023,delhi,2021-03-29,5,1628.88,0.0,30.5,88.69,36.72,221.69,299.12,22.8,29.7,5.8,0.0,1003.7
1024,delhi,2021-03-30,5,3017.43,6.87,62.38,0.51,36.24,271.5,403.31,31.16,29.7,12.3,0.0,1000.1
1025,delhi,2021-03-31,5,680.92,0.0,8.48,155.93,17.17,126.81,183.53,21.79,28.6,13.6,0.0,1000.6
1026,delhi,2021-04-01,3,393.87,0.0,8.65,140.19,12.28,17.02,23.93,14.57,27.5,12.9,0.0,1002.0
1027,delhi,2021-04-02,4,620.84,0.0,20.05,80.82,15.74,28.98,47.98,22.55,26.0,6.9,0.0,1005.1
1028,delhi,2021-04-03,4,814.44,0.0,24.33,71.53,21.46,45.41,72.64,23.31,24.8,3.2,0.0,1007.9
1029,delhi,2021-04-04,5,1321.79,0.01,41.13,24.32,18.36,71.76,132.59,26.09,26.3,5.1,0.0,1008.7
1030,delhi,2021-04-05,5,1348.5,0.03,41.47,20.56,16.93,79.87,141.26,26.09,29.0,5.9,0.0,1007.1
1031,delhi,2021-04-06,5,694.28,0.0,16.97,60.8,20.27,51.66,86.06,19.0,29.8,6.8,0.0,1005.7
1032,delhi,2021-04-07,5,867.84,0.0,18.68,134.47,43.87,111.4,138.85,21.79,29.1,6.0,0.0,1007.9
1033,delhi,2021-04-08,5,1321.79,0.01,38.39,28.25,18.6,123.35,196.95,32.93,27.4,6.9,0.0,1008.0
1034,delhi,2021-04-09,5,921.25,0.0,27.08,55.08,16.45,59.48,91.13,25.84,26.5,5.7,0.0,1008.7
1035,delhi,2021-04-10,4,574.11,0.0,19.54,83.69,17.64,27.37,44.69,20.27,27.3,6.1,0.0,1009.9
1036,delhi,2021-04-11,4,600.82,0.0,15.77,77.96,10.49,37.46,58.2,23.56,28.3,6.6,0.0,1009.9
1037,delhi,2021-04-12,5,727.65,0.0,21.42,60.08,16.45,51.95,97.14,23.56,29.3,4.8,0.0,1010.3
1038,delhi,2021-04-13,5,907.9,0.0,26.05,65.09,19.79,72.25,120.51,22.55,30.2,8.3,0.0,1008.8
1039,delhi,2021-04-14,4,560.76,0.0,16.62,81.54,15.74,40.18,70.39,21.79,30.7,8.5,0.0,1007.2
1040,delhi,2021-04-15,5,794.41,0.0,25.02,50.78,14.9,52.65,101.31,23.56,31.1,8.6,0.0,1006.2
1041,delhi,2021-04-16,5,974.66,0.0,30.16,35.05,17.41,75.28,129.79,25.33,29.8,6.3,0.0,1005.8
1042,delhi,2021-04-17,4,507.36,0.0,13.88,81.54,10.61,27.8,56.0,13.55,27.4,7.3,2.0,1008.8
1043,delhi,2021-04-18,5,1682.28,0.11,45.93,15.56,21.22,131.42,226.73,27.87,28.0,4.3,0.0,1010.2
1044,delhi,2021-04-19,4,687.6,0.0,17.14,85.12,18.84,40.88,64.75,20.52,29.1,6.1,0.0,1006.3
1045,delhi,2021-04-20,4,647.54,0.0,18.34,76.53,12.99,32.82,55.68,22.55,27.5,7.5,0.0,1005.3
1046,delhi,2021-04-21,4,540.73,0.0,15.94,68.67,16.93,26.16,52.95,16.21,26.9,10.3,0.0,1007.5
1047,delhi,2021-04-22,5,1441.96,0.01,42.84,32.9,20.03,107.81,189.95,17.99,27.4,6.9,0.0,1009.8
1048,delhi,2021-04-23,3,520.71,0.0,11.48,83.69,15.02,24.65,37.0,13.81,26.6,11.4,0.0,1008.3
1049,delhi,2021-04-24,2,514.03,0.0,11.31,74.39,10.97,18.86,34.62,14.95,26.5,6.7,0.0,1009.1
1050,delhi,2021-04-25,4,594.14,0.0,14.57,108.72,15.97,33.62,47.49,21.53,28.3,6.3,0.0,1008.7
1051,delhi,2021-04-26,5,1228.33,0.01,38.73,27.9,17.17,77.33,129.21,28.12,29.5,5.1,0.0,1006.6
1052,delhi,2021-04-27,5,2216.34,3.8,65.8,1.38,35.29,133.13,262.65,35.97,31.6,4.9,0.0,1005.4
1053,delhi,2021-04-28,5,1121.52,0.0,30.5,46.49,21.22,80.89,136.45,26.6,32.7,5.8,0.0,1006.0
1054,delhi,2021-04-29,5,734.33,0.0,22.62,71.53,23.6,57.03,92.53,24.07,33.1,6.2,0.0,1005.9
1055,delhi,2021-04-30,5,2429.96,0.0,66.49,45.78,61.04,186.19,254.07,31.41,32.3,3.9,0.0,1005.7
1056,delhi,2021-05-01,5,3524.78,1.1,108.3,4.29,77.25,237.22,322.13,35.97,33.2,6.0,0.0,1005.9
1057,delhi,2021-05-02,5,2029.42,0.0,45.24,47.21,46.73,172.24,230.65,23.56,31.9,5.4,0.0,1006.3
1058,delhi,2021-05-03,5,2883.91,0.55,85.68,8.76,66.76,196.7,270.07,30.15,31.5,5.8,0.0,1004.8
1059,delhi,2021-05-04,5,1401.9,0.0,29.82,52.93,32.9,110.34,181.71,24.83,32.7,6.4,0.0,1003.2
1060,delhi,2021-05-05,5,841.14,0.0,21.76,87.26,45.3,86.19,112.36,17.48,32.7,6.6,0.0,1004.0
1061,delhi,2021-05-06,5,1335.14,0.0,26.05,73.67,20.98,114.56,167.07,18.75,30.7,8.6,0.0,1006.0
1062,delhi,2021-05-07,5,961.3,0.0,15.25,118.73,16.21,95.59,118.62,12.16,28.7,5.9,2.0,1008.3
1063,delhi,2021-05-08,5,2269.75,0.01,56.21,24.32,25.51,191.12,285.61,23.05,31.0,3.8,0.0,1006.7
1064,delhi,2021-05-09,5,1054.76,0.0,17.82,87.26,20.5,87.68,117.62,19.76,31.4,6.3,0.0,1004.8
1065,delhi,2021-05-10,5,2937.32,0.02,71.97,22.71,54.36,186.88,267.17,29.13,31.4,7.3,0.5,1003.3
1066,delhi,2021-05-11,5,1241.68,0.0,27.08,83.69,43.39,87.19,113.25,23.56,32.3,9.0,0.3,1002.1
1067,delhi,2021-05-12,5,2189.64,0.0,40.1,43.99,29.09,194.72,288.82,25.33,31.1,6.7,0.0,1000.7
1068,delhi,2021-05-13,5,5340.58,4.41,139.83,0.95,62.94,412.37,577.77,36.99,28.9,9.2,2.0,1002.1
1069,delhi,2021-05-14,5,1642.23,0.0,31.87,41.49,22.17,115.84,175.91,24.83,30.3,7.3,0.0,1002.4
1070,delhi,2021-05-15,5,1121.52,0.0,34.96,34.69,18.36,79.14,143.82,26.09,30.7,5.7,0.0,1003.3
1071,delhi,2021-05-16,5,3231.05,4.08,101.45,0.86,56.74,235.05,449.97,68.9,31.4,2.7,0.0,1004.6
1072,delhi,2021-05-17,5,974.66,0.0,19.54,101.57,20.74,80.26,135.35,16.97,31.8,4.5,0.0,1004.8
1073,delhi,2021-05-18,5,894.55,0.0,26.73,61.51,32.42,92.4,120.65,15.2,28.9,7.5,0.0,1005.1
1074,delhi,2021-05-19,5,2429.96,22.13,161.77,0.0,173.57,178.48,218.98,13.05,22.3,8.8,2.0,1004.0
1075,delhi,2021-05-20,2,453.95,0.0,7.28,55.08,4.83,16.2,18.42,1.31,25.7,8.4,119.1,1001.4
1076,delhi,2021-05-21,5,7263.18,104.61,55.52,0.0,37.67,454.62,611.13,13.43,26.0,5.9,3.0,1003.5
1077,delhi,2021-05-22,5,4753.11,3.8,126.12,1.03,44.35,328.07,428.77,12.67,27.8,5.2,19.1,1003.6
1078,delhi,2021-05-23,5,2536.77,0.0,67.17,45.78,29.33,173.99,261.55,17.73,28.0,6.6,0.0,1004.0
1079,delhi,2021-05-24,5,1041.41,0.0,29.82,33.98,13.23,82.91,135.87,24.83,29.4,9.9,0.0,1004.7
1080,delhi,2021-05-25,5,707.63,0.0,17.14,86.55,11.33,54.03,81.1,22.8,31.4,8.0,0.0,1001.1
1081,delhi,2021-05-26,5,1188.28,0.0,41.47,28.61,17.88,57.01,115.79,25.59,32.0,4.0,0.0,998.6
1082,delhi,2021-05-27,5,10681.15,71.53,161.77,0.0,94.41,723.33,1018.66,52.69,32.5,5.1,0.0,998.7
1083,delhi,2021-05-28,5,7049.56,0.0,143.95,42.2,72.48,706.24,813.98,33.44,32.5,8.0,0.0,1000.1
1084,delhi,2021-05-29,5,1161.58,0.0,27.42,103.0,35.29,120.03,148.46,25.08,32.6,10.4,0.0,1001.8
1085,delhi,2021-05-30,5,700.95,0.0,22.96,87.26,37.19,68.24,85.99,16.97,32.1,9.5,0.0,1001.9
1086,delhi,2021-05-31,5,1401.9,0.0,32.22,45.42,24.8,105.4,157.5,22.55,31.4,6.0,0.0,999.1
1087,delhi,2021-06-01,5,2483.37,0.0,68.55,48.64,45.3,225.64,352.39,11.02,27.2,6.6,16.0,1002.4
1088,delhi,2021-06-02,5,3017.43,1.44,64.43,5.36,28.13,284.6,400.44,9.5,30.9,5.4,0.0,1003.7
1089,delhi,2021-06-03,5,4379.27,3.63,81.57,1.45,31.95,516.05,734.43,23.05,31.4,4.8,0.0,1004.0
1090,delhi,2021-06-04,5,2803.8,0.11,56.89,13.23,21.22,372.28,532.87,24.57,31.3,5.1,0.0,1004.1
1091,delhi,2021-06-05,5,11535.65,26.38,244.02,0.0,75.34,1067.93,1303.25,38.0,30.5,5.4,0.0,1002.8
1092,delhi,2021-06-06,5,2883.91,1.38,80.88,3.93,34.33,198.26,301.58,25.84,31.5,5.2,0.0,1002.1
1093,delhi,2021-06-07,5,2296.45,5.31,60.32,0.44,27.9,171.74,291.85,38.51,33.9,6.4,0.0,999.8
1094,delhi,2021-06-08,5,3952.03,0.0,117.9,48.64,118.26,262.62,327.48,32.17,36.0,11.4,0.0,997.1
1095,delhi,2021-06-09,5,1174.93,0.09,39.41,13.95,26.7,72.97,202.81,25.08,36.8,12.3,0.0,995.4
1096,delhi,2021-06-10,5,5874.63,52.75,109.67,0.0,92.51,355.35,600.72,49.14,34.8,8.3,0.0,996.2
